Year,Country,atc_level,Name,ddd,Percent
2012,Bulgaria,J01A,Tetracyclines,1.792,0.1079800648293822
2012,Bulgaria,J01B,Amphenicols,0.039,0.0023165490301959
2012,Bulgaria,J01C,"Beta-lactam antibacterials, penicillins",5.417,0.3264374244588838
2012,Bulgaria,J01D,Other beta-lactam antibacterials,3.248,0.1957268174088919
2012,Bulgaria,J01E,Sulfonamides and trimethoprim,0.0,0.0
2012,Bulgaria,J01F,"Macrolides, lincosamides and streptogramins",3.289,0.1982055453620354
2012,Bulgaria,J01G,Aminoglycoside antibacterials,0.275,0.0165264601451775
2012,Bulgaria,J01M,Quinolone antibacterials,2.522,0.1519341087105028
2012,Bulgaria,J01R,Combinations of antibacterials,0.0,0.0
2012,Bulgaria,J01X,Other antibacterials,0.015,0.0008730300549305
2013,Bulgaria,J01A,Tetracyclines,1.779,0.0999293830755988
2013,Bulgaria,J01B,Amphenicols,0.04,0.002202472463474
2013,Bulgaria,J01C,"Beta-lactam antibacterials, penicillins",5.843,0.3283515008695744
2013,Bulgaria,J01D,Other beta-lactam antibacterials,3.575,0.2009097865278195
2013,Bulgaria,J01E,Sulfonamides and trimethoprim,0.0,0.0
2013,Bulgaria,J01F,"Macrolides, lincosamides and streptogramins",3.578,0.2010750183286466
2013,Bulgaria,J01G,Aminoglycoside antibacterials,0.267,0.0149760146932659
2013,Bulgaria,J01M,Quinolone antibacterials,2.634,0.1480216723425289
2013,Bulgaria,J01R,Combinations of antibacterials,0.0,0.0
2013,Bulgaria,J01X,Other antibacterials,0.081,0.0045341516990915
2014,Bulgaria,J01A,Tetracyclines,1.816,0.0950189744307239
2014,Bulgaria,J01B,Amphenicols,0.04,0.0020622435444773
2014,Bulgaria,J01C,"Beta-lactam antibacterials, penicillins",5.698,0.2982170928631425
2014,Bulgaria,J01D,Other beta-lactam antibacterials,4.172,0.218360128262242
2014,Bulgaria,J01E,Sulfonamides and trimethoprim,0.0,0.0
2014,Bulgaria,J01F,"Macrolides, lincosamides and streptogramins",4.068000000000001,0.212909019618558
2014,Bulgaria,J01G,Aminoglycoside antibacterials,0.287,0.0149978112968904
2014,Bulgaria,J01M,Quinolone antibacterials,3.011,0.1575816513452215
2014,Bulgaria,J01R,Combinations of antibacterials,0.0,0.0
2014,Bulgaria,J01X,Other antibacterials,0.017,0.0008530786387444
2015,Bulgaria,J01A,Tetracyclines,1.763,0.0889015885015708
2015,Bulgaria,J01B,Amphenicols,0.038,0.0018793789845672
2015,Bulgaria,J01C,"Beta-lactam antibacterials, penicillins",5.761,0.2906530990808096
2015,Bulgaria,J01D,Other beta-lactam antibacterials,4.751,0.2396855014412693
2015,Bulgaria,J01E,Sulfonamides and trimethoprim,0.0,0.0
2015,Bulgaria,J01F,"Macrolides, lincosamides and streptogramins",4.084000000000001,0.206014799819398
2015,Bulgaria,J01G,Aminoglycoside antibacterials,0.285,0.0143314630190939
2015,Bulgaria,J01M,Quinolone antibacterials,3.041,0.1534190797682607
2015,Bulgaria,J01R,Combinations of antibacterials,0.0,0.0
2015,Bulgaria,J01X,Other antibacterials,0.102,0.0051150893850303
2016,Bulgaria,J01A,Tetracyclines,1.753,0.0884594345130835
2016,Bulgaria,J01B,Amphenicols,0.001,7.620722976474728e-06
2016,Bulgaria,J01C,"Beta-lactam antibacterials, penicillins",4.897,0.2471039107783922
2016,Bulgaria,J01D,Other beta-lactam antibacterials,4.964,0.250481960259898
2016,Bulgaria,J01E,Sulfonamides and trimethoprim,0.807,0.0406926924281758
2016,Bulgaria,J01F,"Macrolides, lincosamides and streptogramins",3.896,0.1966040039682266
2016,Bulgaria,J01G,Aminoglycoside antibacterials,0.265,0.0133529702373421
2016,Bulgaria,J01M,Quinolone antibacterials,3.018,0.152264467551441
2016,Bulgaria,J01R,Combinations of antibacterials,0.0,0.0
2016,Bulgaria,J01X,Other antibacterials,0.219,0.0110329395404643
2017,Bulgaria,J01A,Tetracyclines,1.708,0.0804415617507774
2017,Bulgaria,J01B,Amphenicols,0.035,0.0016356739089586
2017,Bulgaria,J01C,"Beta-lactam antibacterials, penicillins",5.687,0.2679385109114975
2017,Bulgaria,J01D,Other beta-lactam antibacterials,5.207,0.245334642437867
2017,Bulgaria,J01E,Sulfonamides and trimethoprim,0.887,0.0417505588572154
2017,Bulgaria,J01F,"Macrolides, lincosamides and streptogramins",4.075,0.1919886326906358
2017,Bulgaria,J01G,Aminoglycoside antibacterials,0.26,0.0122205077840456
2017,Bulgaria,J01M,Quinolone antibacterials,3.11,0.1464916431975849
2017,Bulgaria,J01R,Combinations of antibacterials,0.0,0.0
2017,Bulgaria,J01X,Other antibacterials,0.259,0.0121982684614177
2018,Bulgaria,J01A,Tetracyclines,1.702,0.0771843888603008
2018,Bulgaria,J01B,Amphenicols,0.034,0.0015164906507496
2018,Bulgaria,J01C,"Beta-lactam antibacterials, penicillins",5.887,0.2670367162114398
2018,Bulgaria,J01D,Other beta-lactam antibacterials,5.619,0.2548670499800045
2018,Bulgaria,J01E,Sulfonamides and trimethoprim,0.908,0.0411432972301716
2018,Bulgaria,J01F,"Macrolides, lincosamides and streptogramins",4.303,0.195182022425427
2018,Bulgaria,J01G,Aminoglycoside antibacterials,0.269,0.012171480703812
2018,Bulgaria,J01M,Quinolone antibacterials,3.123,0.1416460149468977
2018,Bulgaria,J01R,Combinations of antibacterials,0.0,0.0
2018,Bulgaria,J01X,Other antibacterials,0.204,0.0092525389911969
2019,Bulgaria,J01A,Tetracyclines,1.786,0.0821791946660153
2019,Bulgaria,J01B,Amphenicols,0.034,0.0015344905380062
2019,Bulgaria,J01C,"Beta-lactam antibacterials, penicillins",5.761,0.2650502605583246
2019,Bulgaria,J01D,Other beta-lactam antibacterials,5.48,0.252112990111879
2019,Bulgaria,J01E,Sulfonamides and trimethoprim,0.822,0.0378081278074311
2019,Bulgaria,J01F,"Macrolides, lincosamides and streptogramins",4.337,0.1995197061640884
2019,Bulgaria,J01G,Aminoglycoside antibacterials,0.267,0.012263178678123
2019,Bulgaria,J01M,Quinolone antibacterials,3.081,0.1417555631896384
2019,Bulgaria,J01R,Combinations of antibacterials,0.0,0.0
2019,Bulgaria,J01X,Other antibacterials,0.17,0.0077764882864936
2020,Bulgaria,J01A,Tetracyclines,2.357,0.0980088671219682
2020,Bulgaria,J01B,Amphenicols,0.034,0.0013926123342134
2020,Bulgaria,J01C,"Beta-lactam antibacterials, penicillins",5.112,0.2125690936129848
2020,Bulgaria,J01D,Other beta-lactam antibacterials,5.266,0.2189945069457403
2020,Bulgaria,J01E,Sulfonamides and trimethoprim,0.685,0.0284765226129825
2020,Bulgaria,J01F,"Macrolides, lincosamides and streptogramins",6.293,0.2617080224343418
2020,Bulgaria,J01G,Aminoglycoside antibacterials,0.274,0.011371711504589
2020,Bulgaria,J01M,Quinolone antibacterials,3.886,0.1616013785888952
2020,Bulgaria,J01R,Combinations of antibacterials,0.0,0.0
2020,Bulgaria,J01X,Other antibacterials,0.142,0.0058772848442847
2021,Bulgaria,J01A,Tetracyclines,2.775,0.1071972841702604
2021,Bulgaria,J01B,Amphenicols,0.033,0.0012490619189151
2021,Bulgaria,J01C,"Beta-lactam antibacterials, penicillins",5.22,0.2016428859763214
2021,Bulgaria,J01D,Other beta-lactam antibacterials,6.096,0.2354963700743789
2021,Bulgaria,J01E,Sulfonamides and trimethoprim,0.697,0.026914272679617
2021,Bulgaria,J01F,"Macrolides, lincosamides and streptogramins",5.963,0.2303533443904297
2021,Bulgaria,J01G,Aminoglycoside antibacterials,0.26,0.0100419493788574
2021,Bulgaria,J01M,Quinolone antibacterials,4.513,0.1743338697034737
2021,Bulgaria,J01R,Combinations of antibacterials,0.216,0.0083144583794904
2021,Bulgaria,J01X,Other antibacterials,0.116,0.004456503328256
2022,Bulgaria,J01A,Tetracyclines,2.57,0.0948652219460498
2022,Bulgaria,J01B,Amphenicols,0.032,0.0011752042533859
2022,Bulgaria,J01C,"Beta-lactam antibacterials, penicillins",6.384,0.2356604206039633
2022,Bulgaria,J01D,Other beta-lactam antibacterials,6.857,0.2530898484552779
2022,Bulgaria,J01E,Sulfonamides and trimethoprim,0.851,0.0314027526047758
2022,Bulgaria,J01F,"Macrolides, lincosamides and streptogramins",6.127,0.2261536545969272
2022,Bulgaria,J01G,Aminoglycoside antibacterials,0.236,0.0087033627726256
2022,Bulgaria,J01M,Quinolone antibacterials,3.73,0.1376874929009151
2022,Bulgaria,J01R,Combinations of antibacterials,0.211,0.0077812800032661
2022,Bulgaria,J01X,Other antibacterials,0.095,0.0034807618628131
2023,Bulgaria,J01A,Tetracyclines,2.504,0.095250558563018
2023,Bulgaria,J01B,Amphenicols,0.03,0.0011328184128756
2023,Bulgaria,J01C,"Beta-lactam antibacterials, penicillins",6.38,0.2427010380821077
2023,Bulgaria,J01D,Other beta-lactam antibacterials,7.375,0.2805284538169928
2023,Bulgaria,J01E,Sulfonamides and trimethoprim,0.797,0.0303188512160679
2023,Bulgaria,J01F,"Macrolides, lincosamides and streptogramins",5.403,0.2055193493853096
2023,Bulgaria,J01G,Aminoglycoside antibacterials,0.256,0.0097103666579943
2023,Bulgaria,J01M,Quinolone antibacterials,3.276,0.1246006290113281
2023,Bulgaria,J01R,Combinations of antibacterials,0.194,0.0073620262514252
2023,Bulgaria,J01X,Other antibacterials,0.076,0.0028759086028804
2024,Bulgaria,J01A,Tetracyclines,2.028,0.0866340218327706
2024,Bulgaria,J01B,Amphenicols,0.024,0.0009932802461759
2024,Bulgaria,J01C,"Beta-lactam antibacterials, penicillins",5.536,0.2364752875241079
2024,Bulgaria,J01D,Other beta-lactam antibacterials,7.079,0.3023746536377827
2024,Bulgaria,J01E,Sulfonamides and trimethoprim,0.617,0.0263351910506265
2024,Bulgaria,J01F,"Macrolides, lincosamides and streptogramins",4.837,0.2066050252777883
2024,Bulgaria,J01G,Aminoglycoside antibacterials,0.269,0.0114502985223445
2024,Bulgaria,J01M,Quinolone antibacterials,2.736,0.1168596708739781
2024,Bulgaria,J01R,Combinations of antibacterials,0.186,0.0079333832814329
2024,Bulgaria,J01X,Other antibacterials,0.102,0.0043391877529925
2000,Croatia,J01A,Tetracyclines,1.416,0.0813995559991806
2000,Croatia,J01B,Amphenicols,0.001,1.17308406906981e-05
2000,Croatia,J01C,"Beta-lactam antibacterials, penicillins",6.828,0.3926005882211548
2000,Croatia,J01D,Other beta-lactam antibacterials,3.736,0.214826425535786
2000,Croatia,J01E,Sulfonamides and trimethoprim,1.694,0.0973881743235128
2000,Croatia,J01F,"Macrolides, lincosamides and streptogramins",2.027,0.1165513076494627
2000,Croatia,J01G,Aminoglycoside antibacterials,0.152,0.0086855949531623
2000,Croatia,J01M,Quinolone antibacterials,1.51,0.0867986179229534
2000,Croatia,J01R,Combinations of antibacterials,0.0,0.0
2000,Croatia,J01X,Other antibacterials,0.031,0.0017380045540963
2001,Croatia,J01A,Tetracyclines,1.526,0.0831847199106951
2001,Croatia,J01B,Amphenicols,0.001,2.344160611418145e-06
2001,Croatia,J01C,"Beta-lactam antibacterials, penicillins",7.415,0.4042244390955181
2001,Croatia,J01D,Other beta-lactam antibacterials,3.753,0.2045838370780027
2001,Croatia,J01E,Sulfonamides and trimethoprim,1.831,0.099805145737828
2001,Croatia,J01F,"Macrolides, lincosamides and streptogramins",2.065,0.1125277231064402
2001,Croatia,J01G,Aminoglycoside antibacterials,0.172,0.0093622503898257
2001,Croatia,J01M,Quinolone antibacterials,1.533,0.0835372162482167
2001,Croatia,J01R,Combinations of antibacterials,0.0,0.0
2001,Croatia,J01X,Other antibacterials,0.051,0.0027723242728618
2002,Croatia,J01A,Tetracyclines,1.986,0.0893331712826731
2002,Croatia,J01B,Amphenicols,0.001,6.659616173021869e-06
2002,Croatia,J01C,"Beta-lactam antibacterials, penicillins",9.698,0.4363505609354205
2002,Croatia,J01D,Other beta-lactam antibacterials,4.352,0.1958206588763257
2002,Croatia,J01E,Sulfonamides and trimethoprim,2.047,0.0920870575624373
2002,Croatia,J01F,"Macrolides, lincosamides and streptogramins",2.095,0.0942562925385795
2002,Croatia,J01G,Aminoglycoside antibacterials,0.196,0.0087925832394649
2002,Croatia,J01M,Quinolone antibacterials,1.769,0.0795587446317531
2002,Croatia,J01R,Combinations of antibacterials,0.0,0.0
2002,Croatia,J01X,Other antibacterials,0.085,0.0037942713171726
2003,Croatia,J01A,Tetracyclines,2.095,0.0907887820534357
2003,Croatia,J01B,Amphenicols,0.001,1.179166299080359e-05
2003,Croatia,J01C,"Beta-lactam antibacterials, penicillins",10.04,0.4352223042773607
2003,Croatia,J01D,Other beta-lactam antibacterials,4.658,0.2019082552262103
2003,Croatia,J01E,Sulfonamides and trimethoprim,1.918,0.0831075974074815
2003,Croatia,J01F,"Macrolides, lincosamides and streptogramins",2.323,0.100665123490575
2003,Croatia,J01G,Aminoglycoside antibacterials,0.139,0.0059995287669973
2003,Croatia,J01M,Quinolone antibacterials,1.783,0.0772669092772425
2003,Croatia,J01R,Combinations of antibacterials,0.0,0.0
2003,Croatia,J01X,Other antibacterials,0.117,0.0050297078377059
2004,Croatia,J01A,Tetracyclines,2.042,0.0930749784423411
2004,Croatia,J01B,Amphenicols,0.0,0.0
2004,Croatia,J01C,"Beta-lactam antibacterials, penicillins",9.285,0.4232290480683941
2004,Croatia,J01D,Other beta-lactam antibacterials,4.037,0.1840124016765858
2004,Croatia,J01E,Sulfonamides and trimethoprim,1.768,0.0805904763215835
2004,Croatia,J01F,"Macrolides, lincosamides and streptogramins",2.422,0.1103715666547952
2004,Croatia,J01G,Aminoglycoside antibacterials,0.118,0.005342907971258
2004,Croatia,J01M,Quinolone antibacterials,1.66,0.0756303344578977
2004,Croatia,J01R,Combinations of antibacterials,0.0,0.0
2004,Croatia,J01X,Other antibacterials,0.609,0.0277482864071445
2005,Croatia,J01A,Tetracyclines,2.154,0.0941060063345468
2005,Croatia,J01B,Amphenicols,0.001,2.141407915395333e-06
2005,Croatia,J01C,"Beta-lactam antibacterials, penicillins",9.214,0.4026366063107204
2005,Croatia,J01D,Other beta-lactam antibacterials,4.244,0.1854602597956083
2005,Croatia,J01E,Sulfonamides and trimethoprim,1.693,0.0739771652496518
2005,Croatia,J01F,"Macrolides, lincosamides and streptogramins",2.998,0.130990839930982
2005,Croatia,J01G,Aminoglycoside antibacterials,0.122,0.005305971792326
2005,Croatia,J01M,Quinolone antibacterials,1.768,0.0772585888156799
2005,Croatia,J01R,Combinations of antibacterials,0.0,0.0
2005,Croatia,J01X,Other antibacterials,0.693,0.0302624203625692
2006,Croatia,J01A,Tetracyclines,1.88,0.0896466915682869
2006,Croatia,J01B,Amphenicols,0.0,0.0
2006,Croatia,J01C,"Beta-lactam antibacterials, penicillins",8.115,0.3870347020066677
2006,Croatia,J01D,Other beta-lactam antibacterials,3.918,0.1868349376677263
2006,Croatia,J01E,Sulfonamides and trimethoprim,1.479,0.0705250822963063
2006,Croatia,J01F,"Macrolides, lincosamides and streptogramins",2.931,0.1397934455241761
2006,Croatia,J01G,Aminoglycoside antibacterials,0.12,0.0057033620239988
2006,Croatia,J01M,Quinolone antibacterials,1.779,0.08482276578931
2006,Croatia,J01R,Combinations of antibacterials,0.0,0.0
2006,Croatia,J01X,Other antibacterials,0.748,0.0356390131235278
2007,Croatia,J01A,Tetracyclines,1.933,0.0948558816589228
2007,Croatia,J01B,Amphenicols,0.001,6.381446445158808e-07
2007,Croatia,J01C,"Beta-lactam antibacterials, penicillins",8.32,0.4083648589059737
2007,Croatia,J01D,Other beta-lactam antibacterials,4.202,0.2062542887615316
2007,Croatia,J01E,Sulfonamides and trimethoprim,0.001,2.415132039244718e-05
2007,Croatia,J01F,"Macrolides, lincosamides and streptogramins",3.601,0.1767584087951648
2007,Croatia,J01G,Aminoglycoside antibacterials,0.109,0.0053140758951316
2007,Croatia,J01M,Quinolone antibacterials,1.624,0.0796782003457075
2007,Croatia,J01R,Combinations of antibacterials,0.0,0.0
2007,Croatia,J01X,Other antibacterials,0.586,0.0287494961725311
2008,Croatia,J01A,Tetracyclines,1.889,0.0905822771939114
2008,Croatia,J01B,Amphenicols,0.0,0.0
2008,Croatia,J01C,"Beta-lactam antibacterials, penicillins",8.307,0.3984024092640982
2008,Croatia,J01D,Other beta-lactam antibacterials,4.545,0.2179822365215123
2008,Croatia,J01E,Sulfonamides and trimethoprim,0.002,5.25671574213699e-05
2008,Croatia,J01F,"Macrolides, lincosamides and streptogramins",3.543,0.1699274611597773
2008,Croatia,J01G,Aminoglycoside antibacterials,0.123,0.0058609023133386
2008,Croatia,J01M,Quinolone antibacterials,1.673,0.0802365713934901
2008,Croatia,J01R,Combinations of antibacterials,0.0,0.0
2008,Croatia,J01X,Other antibacterials,0.771,0.0369555749964507
2009,Croatia,J01A,Tetracyclines,1.721,0.0878389878660857
2009,Croatia,J01B,Amphenicols,0.0,0.0
2009,Croatia,J01C,"Beta-lactam antibacterials, penicillins",7.452,0.3804134399428881
2009,Croatia,J01D,Other beta-lactam antibacterials,4.317,0.2203676001894606
2009,Croatia,J01E,Sulfonamides and trimethoprim,0.0,0.0
2009,Croatia,J01F,"Macrolides, lincosamides and streptogramins",3.562,0.1818032331442981
2009,Croatia,J01G,Aminoglycoside antibacterials,0.117,0.0059222274101427
2009,Croatia,J01M,Quinolone antibacterials,1.603,0.0818230817902049
2009,Croatia,J01R,Combinations of antibacterials,0.0,0.0
2009,Croatia,J01X,Other antibacterials,0.82,0.0418314296569196
2010,Croatia,J01A,Tetracyclines,1.196,0.0669777444528603
2010,Croatia,J01B,Amphenicols,0.001,1.008186417701379e-06
2010,Croatia,J01C,"Beta-lactam antibacterials, penicillins",7.063,0.3955972275097556
2010,Croatia,J01D,Other beta-lactam antibacterials,3.941,0.2207229245516413
2010,Croatia,J01E,Sulfonamides and trimethoprim,0.003,0.0001490435587501
2010,Croatia,J01F,"Macrolides, lincosamides and streptogramins",3.17,0.1774978280583993
2010,Croatia,J01G,Aminoglycoside antibacterials,0.144,0.0080168183417786
2010,Croatia,J01M,Quinolone antibacterials,1.525,0.0854036394745534
2010,Croatia,J01R,Combinations of antibacterials,0.0,0.0
2010,Croatia,J01X,Other antibacterials,0.815,0.0456337658658436
2011,Croatia,J01A,Tetracyclines,1.448,0.0830520108091671
2011,Croatia,J01B,Amphenicols,0.001,2.295768571375933e-07
2011,Croatia,J01C,"Beta-lactam antibacterials, penicillins",7.153,0.4105371989408013
2011,Croatia,J01D,Other beta-lactam antibacterials,3.474,0.1993333776799296
2011,Croatia,J01E,Sulfonamides and trimethoprim,0.002,7.851528514105691e-05
2011,Croatia,J01F,"Macrolides, lincosamides and streptogramins",3.022,0.173404795252167
2011,Croatia,J01G,Aminoglycoside antibacterials,0.109,0.0062293958357857
2011,Croatia,J01M,Quinolone antibacterials,1.513,0.0868363557222232
2011,Croatia,J01R,Combinations of antibacterials,0.0,0.0
2011,Croatia,J01X,Other antibacterials,0.707,0.0405281208979278
2012,Croatia,J01A,Tetracyclines,1.248,0.0646624315588988
2012,Croatia,J01B,Amphenicols,0.001,5.1854229464299144e-08
2012,Croatia,J01C,"Beta-lactam antibacterials, penicillins",8.23,0.4267301811838632
2012,Croatia,J01D,Other beta-lactam antibacterials,4.069,0.210974066144218
2012,Croatia,J01E,Sulfonamides and trimethoprim,0.001,1.301541159553908e-05
2012,Croatia,J01F,"Macrolides, lincosamides and streptogramins",3.132,0.1623741044126394
2012,Croatia,J01G,Aminoglycoside antibacterials,0.113,0.0058128591229479
2012,Croatia,J01M,Quinolone antibacterials,1.681,0.0871279134947002
2012,Croatia,J01R,Combinations of antibacterials,0.0,0.0
2012,Croatia,J01X,Other antibacterials,0.816,0.0423053768169073
2013,Croatia,J01A,Tetracyclines,1.238,0.0669649585016446
2013,Croatia,J01B,Amphenicols,0.001,5.411287914121129e-08
2013,Croatia,J01C,"Beta-lactam antibacterials, penicillins",8.22,0.4448002907376771
2013,Croatia,J01D,Other beta-lactam antibacterials,3.471,0.1878137363270959
2013,Croatia,J01E,Sulfonamides and trimethoprim,0.0,0.0
2013,Croatia,J01F,"Macrolides, lincosamides and streptogramins",2.948,0.1594864557898589
2013,Croatia,J01G,Aminoglycoside antibacterials,0.101,0.0054605847470187
2013,Croatia,J01M,Quinolone antibacterials,1.662,0.0899052478074949
2013,Croatia,J01R,Combinations of antibacterials,0.0,0.0
2013,Croatia,J01X,Other antibacterials,0.843,0.0455686719763305
2014,Croatia,J01A,Tetracyclines,1.165,0.0622469721116304
2014,Croatia,J01B,Amphenicols,0.001,1.015693208476484e-06
2014,Croatia,J01C,"Beta-lactam antibacterials, penicillins",8.397,0.4488341873353107
2014,Croatia,J01D,Other beta-lactam antibacterials,3.331,0.1780239699320597
2014,Croatia,J01E,Sulfonamides and trimethoprim,0.0,0.0
2014,Croatia,J01F,"Macrolides, lincosamides and streptogramins",3.045,0.1627659592666396
2014,Croatia,J01G,Aminoglycoside antibacterials,0.137,0.0073003751222306
